latitude,longitude,OBJECTID,CASE_1,CASE_2,CASE_3,SYMBOL,TIME_ZONE
47.28003607,-122.25239696,"32",Y,,,"1",
47.28024434,-122.25240828,"32",Y,,,"1",
47.28054914,-122.25265655,"32",Y,,,"1",
47.28101392,-122.25298576,"32",Y,,,"1",
47.28133506,-122.25329583,"32",Y,,,"1",
47.28011993,-122.25302555,"32",Y,,,"1",
47.28008047,-122.25335752,"32",Y,,,"1",
47.27976176,-122.25277859,"32",Y,,,"1",
47.27933051,-122.25259389,"32",Y,,,"1",
47.27934009,-122.25292044,"32",Y,,,"1",
47.27934346,-122.25321126,"32",Y,,,"1",
47.27936968,-122.25338824,"31",Y,Y,,"2",
47.27934688,-122.25361865,"31",Y,Y,,"2",
47.27939259,-122.25394179,"31",Y,Y,,"2",
47.27939815,-122.25426657,"31",Y,Y,,"2",
47.27939472,-122.25459924,"31",Y,Y,,"2",
47.27933523,-122.25503613,"31",Y,Y,,"2",
47.27955799,-122.25491479,"31",Y,Y,,"2",
47.27936116,-122.25555679,"31",Y,Y,,"2",
47.27978523,-122.25546574,"31",Y,Y,,"2",
47.28006324,-122.25545628,"31",Y,Y,,"2",
47.27980537,-122.25509198,"31",Y,Y,,"2",
47.28008482,-122.25460263,"31",Y,Y,,"2",
47.27981406,-122.25443695,"31",Y,Y,,"2",
47.27980667,-122.25476215,"31",Y,Y,,"2",
47.28010108,-122.25417273,"31",Y,Y,,"2",
47.28014819,-122.25390129,"32",Y,,,"1",
47.27992351,-122.25364618,"32",Y,,,"1",
47.28128752,-122.25418137,"32",Y,,,"1",
47.28127814,-122.2537778,"32",Y,,,"1",
47.28100927,-122.25400644,"32",Y,,,"1",
47.28101122,-122.25360789,"32",Y,,,"1",
47.28045088,-122.2532172,"32",Y,,,"1",
47.28081831,-122.25346377,"32",Y,,,"1",
47.28044812,-122.25361562,"32",Y,,,"1",
47.28071718,-122.25379691,"32",Y,,,"1",
47.2804119,-122.25395589,"32",Y,,,"1",
47.28047473,-122.25429356,"31",Y,Y,,"2",
47.28074588,-122.2542668,"32",Y,,,"1",
47.28047071,-122.25461375,"31",Y,Y,,"2",
47.28074341,-122.25462012,"32",Y,,,"1",
47.28046814,-122.25493567,"31",Y,Y,,"2",
47.28074094,-122.254943,"31",Y,Y,,"2",
47.28046557,-122.25525535,"31",Y,Y,,"2",
47.28073469,-122.25521603,"31",Y,Y,,"2",
47.28069076,-122.25558108,"31",Y,Y,,"2",
47.28051772,-122.25553101,"31",Y,Y,,"2",
47.28127457,-122.25542372,"32",Y,,,"1",
47.2810056,-122.25542315,"32",Y,,,"1",
47.28127645,-122.2549529,"32",Y,,,"1",
47.28126938,-122.25457911,"32",Y,,,"1",
47.28100833,-122.25452371,"32",Y,,,"1",
47.28100536,-122.25492833,"32",Y,,,"1",
47.28128737,-122.25631195,"32",Y,,,"1",
47.2812676,-122.25705834,"32",Y,,,"1",
47.28127175,-122.25673734,"32",Y,,,"1",
47.28099993,-122.25672839,"32",Y,,,"1",
47.28099506,-122.25704998,"32",Y,,,"1",
47.28123206,-122.257405,"32",Y,,,"1",
47.28058762,-122.25727314,"32",Y,,,"1",
47.28046618,-122.25679771,"32",Y,,,"1",
47.28047033,-122.25635509,"31",Y,Y,,"2",
47.28004039,-122.25619697,"31",Y,Y,,"2",
47.28004017,-122.25653693,"31",Y,Y,,"2",
47.27976769,-122.2562244,"31",Y,Y,,"2",
47.28003986,-122.2568597,"31",Y,Y,,"2",
47.28003681,-122.25719104,"32",Y,,,"1",
47.28002587,-122.25745507,"32",Y,,,"1",
47.27943759,-122.25701198,"31",Y,Y,,"2",
47.27953033,-122.25670651,"31",Y,Y,,"2",
47.27943838,-122.25636772,"31",Y,Y,,"2",
47.27944011,-122.25610641,"31",Y,Y,,"2",
47.17163593,-122.00151451,"30",Y,,,"1",D
47.259026,-122.2625713,"32",Y,,,"1",
47.26089435,-122.25911593,"31",Y,Y,,"2",
47.25997666,-122.26261356,"32",Y,,,"1",
47.26092616,-122.25741158,"31",Y,Y,,"2",
47.2575787,-122.25604591,"31",Y,Y,,"2",
47.26088861,-122.25862226,"31",Y,Y,,"2",
47.26090638,-122.25817015,"31",Y,Y,,"2",
47.26034644,-122.25868062,"31",Y,Y,,"2",
47.26041438,-122.2581159,"31",Y,Y,,"2",
47.26085621,-122.25694517,"31",Y,Y,,"2",
47.2608427,-122.25649364,"31",Y,Y,,"2",
47.26081558,-122.2560837,"31",Y,Y,,"2",
47.25774892,-122.25689434,"31",Y,Y,,"2",
47.26361106,-122.24994091,"31",Y,Y,,"2",
47.2632501,-122.24996272,"31",Y,Y,,"2",
47.2630293,-122.24956276,"31",Y,Y,,"2",
47.26301904,-122.24989834,"31",Y,Y,,"2",
47.26429668,-122.24902269,"31",Y,Y,,"2",
47.264445,-122.24798963,"31",Y,Y,,"2",
47.26444849,-122.24759048,"31",Y,Y,,"2",
47.2634521,-122.24755691,"31",Y,Y,,"2",
47.26304776,-122.24833713,"31",Y,Y,,"2",
47.26304356,-122.24878644,"31",Y,Y,,"2",
47.2630527,-122.24923416,"31",Y,Y,,"2",
47.26445864,-122.24592336,"32",Y,,,"1",
47.26446139,-122.24546681,"32",Y,,,"1",
47.26446257,-122.245158,"32",Y,,,"1",
47.26394127,-122.24525203,"32",Y,,,"1",
47.26372455,-122.24525162,"32",Y,,,"1",
47.26351424,-122.24522931,"32",Y,,,"1",
47.26331182,-122.24523193,"32",Y,,,"1",
47.26315632,-122.24523359,"32",Y,,,"1",
47.26309294,-122.2458678,"32",Y,,,"1",
47.26219831,-122.24526341,"32",Y,,,"1",
47.262397,-122.24526162,"32",Y,,,"1",
47.26199644,-122.24526473,"32",Y,,,"1",
47.26178258,-122.24526598,"32",Y,,,"1",
47.26263089,-122.2452621,"32",Y,,,"1",
47.26125442,-122.24526775,"32",Y,,,"1",
47.26152984,-122.24526661,"32",Y,,,"1",
47.26127575,-122.24557997,"32",Y,,,"1",
47.26127063,-122.24578198,"32",Y,,,"1",
47.26264143,-122.24992691,"31",Y,Y,,"2",
47.26264375,-122.24952489,"31",Y,Y,,"2",
47.26181752,-122.24830085,"31",Y,Y,,"2",
47.2618197,-122.24782,"31",Y,Y,,"2",
47.2618209,-122.24739773,"31",Y,Y,,"2",
47.26154966,-122.24708263,"31",Y,Y,,"2",
47.26125376,-122.24830907,"31",Y,Y,,"2",
47.26125638,-122.24788907,"31",Y,Y,,"2",
47.26127181,-122.24744677,"31",Y,Y,,"2",
47.26126302,-122.24712708,"31",Y,Y,,"2",
47.26191976,-122.24709246,"31",Y,Y,,"2",
47.26154755,-122.24743755,"31",Y,Y,,"2",
47.26152301,-122.24781809,"31",Y,Y,,"2",
47.26154317,-122.24828126,"31",Y,Y,,"2",
47.26137807,-122.24999823,"31",Y,Y,,"2",
47.17193431,-121.9919412,"30",Y,,,"1",D
47.26958422,-122.2441202,"32",Y,,,"1",
47.27099247,-122.24899445,"31",Y,Y,,"2",
47.26173339,-122.2311153,"32",Y,,,"1",
47.26438751,-122.23870756,"32",Y,,,"1",
47.2644383,-122.23945421,"32",Y,,,"1",
47.26400788,-122.24983053,"31",Y,Y,,"2",
47.26423464,-122.22915631,"32",Y,,,"1",
47.26026785,-122.24210512,"32",Y,,,"1",
47.26033361,-122.24466913,"32",Y,,,"1",
47.26845164,-122.24199821,"32",Y,,,"1",
47.26842604,-122.24252627,"32",Y,,,"1",
47.25760424,-122.244674,"31",Y,Y,,"2",
47.26845943,-122.24423359,"32",Y,,,"1",
47.26378404,-122.23939327,"32",Y,,,"1",
47.26249663,-122.23940817,"32",Y,,,"1",
47.26122444,-122.23939285,"32",Y,,,"1",
47.26843337,-122.24144497,"32",Y,,,"1",
47.26151018,-122.23938825,"32",Y,,,"1",
47.26178441,-122.23938342,"32",Y,,,"1",
47.26205833,-122.23937886,"32",Y,,,"1",
47.26276429,-122.23938716,"32",Y,,,"1",
47.26304095,-122.23936201,"32",Y,,,"1",
47.26331529,-122.23935848,"32",Y,,,"1",
47.27113748,-122.2442186,"32",Y,,,"1",
47.26415951,-122.23946562,"32",Y,,,"1",
47.25953839,-122.24236701,"32",Y,,,"1",
47.25970812,-122.2424795,"32",Y,,,"1",
47.25986214,-122.24248891,"32",Y,,,"1",
47.26002341,-122.24249325,"32",Y,,,"1",
47.276581,-122.25991,"32",Y,,,"1",
47.275873,-122.260093,"32",Y,,,"1",
47.276269,-122.260016,"32",Y,,,"1",
47.277458,-122.259727,"32",Y,,,"1",
47.27701,-122.259747,"32",Y,,,"1",
47.258012,-122.250016,"31",Y,Y,,"2",
47.257786,-122.25002,"31",Y,Y,,"2",
47.257617,-122.249628,"31",Y,Y,,"2",
47.257857,-122.249627,"31",Y,Y,,"2",
47.258127,-122.249563,"31",Y,Y,,"2",
47.258153,-122.249267,"31",Y,Y,,"2",
47.257885,-122.249299,"31",Y,Y,,"2",
47.25778,-122.248892,"31",Y,Y,,"2",
47.258004,-122.248889,"31",Y,Y,,"2",
47.274108,-122.246885,"32",Y,,,"1",
47.26679404,-122.24457162,"32",Y,,,"1",
47.26660913,-122.24460452,"32",Y,,,"1",
47.26660104,-122.24423801,"32",Y,,,"1",
47.26658666,-122.24390015,"32",Y,,,"1",
47.26674812,-122.24374117,"32",Y,,,"1",
47.26703167,-122.2437366,"32",Y,,,"1",
47.26720307,-122.2438753,"32",Y,,,"1",
47.2671903,-122.24421777,"32",Y,,,"1",
47.26719853,-122.24445472,"32",Y,,,"1",
47.2691369,-122.23071898,"32",Y,,,"1",
47.26891381,-122.23070158,"32",Y,,,"1",
47.2687685,-122.23069389,"32",Y,,,"1",
47.26862824,-122.23069778,"32",Y,,,"1",
47.26847515,-122.23110949,"32",Y,,,"1",
47.26863622,-122.23110235,"32",Y,,,"1",
47.26880928,-122.23117563,"32",Y,,,"1",
47.26896705,-122.23122562,"32",Y,,,"1",
47.26913091,-122.23120329,"32",Y,,,"1",
47.26485212,-122.25095906,"31",Y,Y,,"2",
47.26507424,-122.25088558,"31",Y,Y,,"2",
47.26527878,-122.25083854,"31",Y,Y,,"2",
47.26544964,-122.25097954,"31",Y,Y,,"2",
47.26542314,-122.25151818,"31",Y,Y,,"2",
47.26540481,-122.2518756,"31",Y,Y,,"2",
47.26545714,-122.25219292,"31",Y,Y,,"2",
47.26543499,-122.25256264,"31",Y,Y,,"2",
47.2652187,-122.25267234,"31",Y,Y,,"2",
47.26496602,-122.25263059,"31",Y,Y,,"2",
47.26487135,-122.25236397,"31",Y,Y,,"2",
47.26490458,-122.25198084,"31",Y,Y,,"2",
47.26663455,-122.25304107,"31",Y,Y,,"2",
47.26684234,-122.25303122,"31",Y,Y,,"2",
47.26704865,-122.2530119,"31",Y,Y,,"2",
47.26725199,-122.25300173,"31",Y,Y,,"2",
47.26745584,-122.25299143,"31",Y,Y,,"2",
47.26766876,-122.25295796,"31",Y,Y,,"2",
47.26797386,-122.25290963,"31",Y,Y,,"2",
47.26808256,-122.25326263,"31",Y,Y,,"2",
47.26791721,-122.2535229,"31",Y,Y,,"2",
47.26768091,-122.25361118,"31",Y,Y,,"2",
47.26746674,-122.25360074,"31",Y,Y,,"2",
47.26726183,-122.25361208,"31",Y,Y,,"2",
47.26705829,-122.25362143,"31",Y,Y,,"2",
47.26683271,-122.25354813,"31",Y,Y,,"2",
47.26664435,-122.25364473,"31",Y,Y,,"2",
47.26667245,-122.25404407,"31",Y,Y,,"2",
47.26690637,-122.25403538,"31",Y,Y,,"2",
47.26713692,-122.25402421,"31",Y,Y,,"2",
47.26736924,-122.25401302,"31",Y,Y,,"2",
47.26760166,-122.25400032,"31",Y,Y,,"2",
47.2678363,-122.25398738,"31",Y,Y,,"2",
47.26807724,-122.25397175,"31",Y,Y,,"2",
47.26724536,-122.23058872,"32",Y,,,"1",
47.26724171,-122.23087615,"32",Y,,,"1",
47.26727764,-122.23125815,"32",Y,,,"1",
47.26723992,-122.23145422,"32",Y,,,"1",
47.2672393,-122.2317426,"32",Y,,,"1",
47.26724407,-122.2320382,"32",Y,,,"1",
47.26726083,-122.23240949,"32",Y,,,"1",
47.26714443,-122.23265674,"32",Y,,,"1",
47.26690203,-122.23266606,"32",Y,,,"1",
47.26668234,-122.23267244,"32",Y,,,"1",
47.26652485,-122.23272675,"32",Y,,,"1",
47.26624534,-122.23270155,"32",Y,,,"1",
47.26635998,-122.23205457,"32",Y,,,"1",
47.26661628,-122.23206669,"32",Y,,,"1",
47.2668168,-122.23205987,"32",Y,,,"1",
47.26680182,-122.23176656,"32",Y,,,"1",
47.26681419,-122.23148144,"32",Y,,,"1",
47.26681515,-122.2311935,"32",Y,,,"1",
47.26681542,-122.23090432,"32",Y,,,"1",
47.26681469,-122.23061888,"32",Y,,,"1",
47.26652954,-122.23067851,"32",Y,,,"1",
47.2663197,-122.23069091,"32",Y,,,"1",
47.26640816,-122.23108994,"32",Y,,,"1",
47.26642761,-122.23139113,"32",Y,,,"1",
47.26645055,-122.23172557,"32",Y,,,"1",
47.2696527,-122.25262353,"31",Y,Y,,"2",
47.26965456,-122.25298571,"31",Y,Y,,"2",
47.26965827,-122.25334843,"31",Y,Y,,"2",
47.26965489,-122.25363236,"31",Y,Y,,"2",
47.26967935,-122.25413196,"31",Y,Y,,"2",
47.26956714,-122.25443626,"31",Y,Y,,"2",
47.26933419,-122.25456296,"31",Y,Y,,"2",
47.26923697,-122.25422144,"31",Y,Y,,"2",
47.26927114,-122.25372243,"31",Y,Y,,"2",
47.26927237,-122.25335606,"31",Y,Y,,"2",
47.26926903,-122.25299342,"31",Y,Y,,"2",
47.26926373,-122.25262928,"31",Y,Y,,"2",
47.26084066,-122.25281065,"31",Y,Y,,"2",
47.26057631,-122.25281345,"31",Y,Y,,"2",
47.26018788,-122.25265374,"31",Y,Y,,"2",
47.26020196,-122.25242396,"31",Y,Y,,"2",
47.26032404,-122.25228342,"31",Y,Y,,"2",
47.2604556,-122.25227893,"31",Y,Y,,"2",
47.26060314,-122.25231871,"31",Y,Y,,"2",
47.26083759,-122.25240067,"31",Y,Y,,"2",
47.26085508,-122.25220061,"31",Y,Y,,"2",
47.26085065,-122.25198925,"31",Y,Y,,"2",
47.26083993,-122.25180568,"31",Y,Y,,"2",
47.26084962,-122.25115468,"31",Y,Y,,"2",
47.26085469,-122.25094465,"31",Y,Y,,"2",
47.26084477,-122.25072309,"31",Y,Y,,"2",
47.2608471,-122.25053696,"31",Y,Y,,"2",
47.26060074,-122.25058877,"31",Y,Y,,"2",
47.26045595,-122.25057246,"31",Y,Y,,"2",
47.26032971,-122.25061834,"31",Y,Y,,"2",
47.25993097,-122.25058746,"31",Y,Y,,"2",
47.25980473,-122.25056707,"31",Y,Y,,"2",
47.25965698,-122.25058917,"31",Y,Y,,"2",
47.2595145,-122.25057033,"31",Y,Y,,"2",
47.25938908,-122.25057065,"31",Y,Y,,"2",
47.26086615,-122.25001755,"31",Y,Y,,"2",
47.26072977,-122.25000644,"31",Y,Y,,"2",
47.26059331,-122.24997325,"31",Y,Y,,"2",
47.26047219,-122.24997368,"31",Y,Y,,"2",
47.26036124,-122.24996698,"31",Y,Y,,"2",
47.26019853,-122.2499581,"31",Y,Y,,"2",
47.26086787,-122.24962423,"31",Y,Y,,"2",
47.26073198,-122.24962056,"31",Y,Y,,"2",
47.26060199,-122.24962182,"31",Y,Y,,"2",
47.26045407,-122.24964328,"31",Y,Y,,"2",
47.26021342,-122.24968127,"31",Y,Y,,"2",
47.26021039,-122.24943562,"31",Y,Y,,"2",
47.26024305,-122.24914261,"31",Y,Y,,"2",
47.26026633,-122.24888206,"31",Y,Y,,"2",
47.26046345,-122.24887674,"31",Y,Y,,"2",
47.26059114,-122.24886265,"31",Y,Y,,"2",
47.26073825,-122.24908015,"31",Y,Y,,"2",
47.26086699,-122.24907622,"31",Y,Y,,"2",
47.25941588,-122.25091102,"31",Y,Y,,"2",
47.25941322,-122.25112335,"31",Y,Y,,"2",
47.25942068,-122.25131848,"31",Y,Y,,"2",
47.25942773,-122.25154561,"31",Y,Y,,"2",
47.26938983,-122.22207225,"32",Y,,,"1",
47.26543668,-122.22777788,"32",Y,,,"1",
47.26601544,-122.22188642,"32",Y,,,"1",
47.26773443,-122.22060263,"32",Y,,,"1",
47.26809286,-122.23383979,"32",Y,,,"1",
47.26772662,-122.23380409,"32",Y,,,"1",
47.26769735,-122.23399279,"32",Y,,,"1",
47.26747527,-122.23403831,"32",Y,,,"1",
47.26727275,-122.23410557,"32",Y,,,"1",
47.26720661,-122.23372368,"32",Y,,,"1",
47.26696072,-122.23372961,"32",Y,,,"1",
47.2669298,-122.23403026,"32",Y,,,"1",
47.26669098,-122.23406308,"32",Y,,,"1",
47.26648844,-122.23406459,"32",Y,,,"1",
47.26641189,-122.23378314,"32",Y,,,"1",
47.26622678,-122.23303749,"32",Y,,,"1",
47.26614195,-122.23333692,"32",Y,,,"1",
47.26641338,-122.2331954,"32",Y,,,"1",
47.26661596,-122.23311693,"32",Y,,,"1",
47.26680852,-122.23311108,"32",Y,,,"1",
47.26700151,-122.23310472,"32",Y,,,"1",
47.26719329,-122.23309844,"32",Y,,,"1",
47.26738562,-122.23309354,"32",Y,,,"1",
47.26757787,-122.23308495,"32",Y,,,"1",
47.26777794,-122.23305653,"32",Y,,,"1",
47.26810655,-122.23307114,"32",Y,,,"1",
47.259972,-122.248804,"31",Y,Y,,"2",
47.259973,-122.249047,"31",Y,Y,,"2",
47.259979,-122.249297,"31",Y,Y,,"2",
47.259979,-122.249558,"31",Y,Y,,"2",
47.259978,-122.249803,"31",Y,Y,,"2",
47.259975,-122.250037,"31",Y,Y,,"2",
47.259603,-122.250032,"31",Y,Y,,"2",
47.2596,-122.249715,"31",Y,Y,,"2",
47.259598,-122.249425,"31",Y,Y,,"2",
47.259606,-122.249127,"31",Y,Y,,"2",
47.259607,-122.248848,"31",Y,Y,,"2",
47.268953,-122.234558,"32",Y,,,"1",
47.269144,-122.234552,"32",Y,,,"1",
47.269337,-122.234549,"32",Y,,,"1",
47.26951,-122.234463,"32",Y,,,"1",
47.269715,-122.234312,"32",Y,,,"1",
47.269942,-122.234371,"32",Y,,,"1",
47.269973,-122.234734,"32",Y,,,"1",
47.269927,-122.235064,"32",Y,,,"1",
47.269929,-122.235355,"32",Y,,,"1",
47.269533,-122.235259,"32",Y,,,"1",
47.269342,-122.23525,"32",Y,,,"1",
47.268514,-122.234676,"32",Y,,,"1",
47.27162475,-122.23399426,"32",Y,,,"1",
47.27124184,-122.23400753,"32",Y,,,"1",
47.2710545,-122.23310614,"32",Y,,,"1",
47.27125116,-122.23309537,"32",Y,,,"1",
47.27162969,-122.23349816,"32",Y,,,"1",
47.27163219,-122.23320979,"32",Y,,,"1",
47.27163224,-122.23291339,"32",Y,,,"1",
47.26637279,-122.24000505,"32",Y,,,"1",
47.26602784,-122.23998244,"32",Y,,,"1",
47.26582161,-122.23998694,"32",Y,,,"1",
47.2656175,-122.23999428,"32",Y,,,"1",
47.26526898,-122.23994011,"32",Y,,,"1",
47.26507656,-122.23992732,"32",Y,,,"1",
47.26485932,-122.23991402,"32",Y,,,"1",
47.26490684,-122.24033069,"32",Y,,,"1",
47.26490561,-122.24061379,"32",Y,,,"1",
47.2649043,-122.24089022,"32",Y,,,"1",
47.26634912,-122.2404367,"32",Y,,,"1",
47.2663548,-122.24074885,"32",Y,,,"1",
47.26637913,-122.24144575,"32",Y,,,"1",
47.2661754,-122.24148518,"32",Y,,,"1",
47.26597035,-122.24153404,"32",Y,,,"1",
47.26596986,-122.24123614,"32",Y,,,"1",
47.26593822,-122.24095825,"32",Y,,,"1",
47.26592958,-122.2406401,"32",Y,,,"1",
47.26594824,-122.24033666,"32",Y,,,"1",
47.26565299,-122.24035792,"32",Y,,,"1",
47.26565108,-122.24066092,"32",Y,,,"1",
47.26566386,-122.24097164,"32",Y,,,"1",
47.26571211,-122.24126785,"32",Y,,,"1",
47.26560272,-122.24158388,"32",Y,,,"1",
47.26537849,-122.24157894,"32",Y,,,"1",
47.26520287,-122.24129028,"32",Y,,,"1",
47.26521345,-122.24095512,"32",Y,,,"1",
47.26521614,-122.24066706,"32",Y,,,"1",
47.26521847,-122.24038447,"32",Y,,,"1",
47.26670657,-122.23854919,"32",Y,,,"1",
47.26670534,-122.23882621,"32",Y,,,"1",
47.26694421,-122.23867936,"32",Y,,,"1",
47.26727138,-122.23860437,"32",Y,,,"1",
47.26777408,-122.23874079,"32",Y,,,"1",
47.26813067,-122.2385563,"32",Y,,,"1",
47.26780845,-122.2392212,"32",Y,,,"1",
47.26756745,-122.23922492,"32",Y,,,"1",
47.26732788,-122.23922896,"32",Y,,,"1",
47.26713562,-122.23924712,"32",Y,,,"1",
47.26692519,-122.23920882,"32",Y,,,"1",
47.2666909,-122.23925385,"32",Y,,,"1",
47.264881,-122.23811522,"32",Y,,,"1",
47.26511003,-122.23811423,"32",Y,,,"1",
47.26535637,-122.2381488,"32",Y,,,"1",
47.26549743,-122.23799117,"32",Y,,,"1",
47.26525879,-122.23724848,"32",Y,,,"1",
47.2654802,-122.23761331,"32",Y,,,"1",
47.26541485,-122.23723787,"32",Y,,,"1",
47.26506078,-122.2374554,"32",Y,,,"1",
47.26498438,-122.23710638,"32",Y,,,"1",
47.2648563,-122.23746281,"32",Y,,,"1",
47.26984192,-122.23869037,"32",Y,,,"1",
47.26960385,-122.23870416,"32",Y,,,"1",
47.26942819,-122.23860309,"32",Y,,,"1",
47.26920191,-122.23858499,"32",Y,,,"1",
47.26901223,-122.23869617,"32",Y,,,"1",
47.2688663,-122.23857999,"32",Y,,,"1",
47.26851006,-122.23869873,"32",Y,,,"1",
47.26850308,-122.23838181,"32",Y,,,"1",
47.2688122,-122.23832194,"32",Y,,,"1",
47.26850704,-122.23762416,"32",Y,,,"1",
47.26850829,-122.23730344,"32",Y,,,"1",
47.26850379,-122.23700664,"32",Y,,,"1",
47.26884188,-122.23703173,"32",Y,,,"1",
47.26884618,-122.23734458,"32",Y,,,"1",
47.26883962,-122.23765312,"32",Y,,,"1",
47.268833,-122.23796567,"32",Y,,,"1",
47.26921112,-122.23806402,"32",Y,,,"1",
47.26924551,-122.23771212,"32",Y,,,"1",
47.26924364,-122.23742339,"32",Y,,,"1",
47.26925322,-122.23709087,"32",Y,,,"1",
47.26952529,-122.23715831,"32",Y,,,"1",
47.26958281,-122.23758084,"32",Y,,,"1",
47.26962673,-122.23799899,"32",Y,,,"1",
47.26984225,-122.23800477,"32",Y,,,"1",
47.26988924,-122.2377374,"32",Y,,,"1",
47.26989292,-122.23744081,"32",Y,,,"1",
47.26985841,-122.23714318,"32",Y,,,"1",
47.26748202,-122.24448433,"32",Y,,,"1",
47.26777996,-122.24455363,"32",Y,,,"1",
47.2680421,-122.24454534,"32",Y,,,"1",
47.26778757,-122.24412463,"32",Y,,,"1",
47.26805272,-122.24412064,"32",Y,,,"1",
47.26798211,-122.24374802,"32",Y,,,"1",
47.26746666,-122.24412238,"32",Y,,,"1",
47.26749495,-122.24374421,"32",Y,,,"1",
47.2684851,-122.23388154,"32",Y,,,"1",
47.26868982,-122.2338723,"32",Y,,,"1",
47.26888382,-122.23387909,"32",Y,,,"1",
47.26907358,-122.23387825,"32",Y,,,"1",
47.26926558,-122.23387329,"32",Y,,,"1",
47.26945833,-122.23386773,"32",Y,,,"1",
47.26964881,-122.23386252,"32",Y,,,"1",
47.26984225,-122.23385677,"32",Y,,,"1",
47.27003654,-122.23385145,"32",Y,,,"1",
47.27022759,-122.23384623,"32",Y,,,"1",
47.27062345,-122.2339083,"32",Y,,,"1",
47.27081967,-122.23379618,"32",Y,,,"1",
47.27082506,-122.23339738,"32",Y,,,"1",
47.27080094,-122.23309206,"32",Y,,,"1",
47.27076087,-122.2328769,"32",Y,,,"1",
47.2707725,-122.23259051,"32",Y,,,"1",
47.27077374,-122.23229732,"32",Y,,,"1",
47.27077524,-122.23201011,"32",Y,,,"1",
47.27077606,-122.23172034,"32",Y,,,"1",
47.27077673,-122.23142792,"32",Y,,,"1",
47.27079615,-122.23118101,"32",Y,,,"1",
47.2707994,-122.23086844,"32",Y,,,"1",
47.27040498,-122.23083397,"32",Y,,,"1",
47.27038195,-122.23111153,"32",Y,,,"1",
47.27039711,-122.23138669,"32",Y,,,"1",
47.2703952,-122.23167787,"32",Y,,,"1",
47.27039334,-122.23197021,"32",Y,,,"1",
47.27039165,-122.23226195,"32",Y,,,"1",
47.27038996,-122.23254877,"32",Y,,,"1",
47.27038825,-122.23283856,"32",Y,,,"1",
47.27034174,-122.23322495,"32",Y,,,"1",
47.27008422,-122.23324706,"32",Y,,,"1",
47.26993669,-122.23323771,"32",Y,,,"1",
47.26987853,-122.23287933,"32",Y,,,"1",
47.26988011,-122.23259024,"32",Y,,,"1",
47.26988166,-122.2323037,"32",Y,,,"1",
47.2698832,-122.23201168,"32",Y,,,"1",
47.26988493,-122.23171918,"32",Y,,,"1",
47.26988672,-122.23142905,"32",Y,,,"1",
47.26988808,-122.23113994,"32",Y,,,"1",
47.26989006,-122.23083209,"32",Y,,,"1",
47.26950072,-122.23083234,"32",Y,,,"1",
47.26950089,-122.23114039,"32",Y,,,"1",
47.26949968,-122.23143035,"32",Y,,,"1",
47.2694985,-122.23172133,"32",Y,,,"1",
47.26949655,-122.23200843,"32",Y,,,"1",
47.26949556,-122.23229453,"32",Y,,,"1",
47.26949412,-122.23258839,"32",Y,,,"1",
47.26950002,-122.23287305,"32",Y,,,"1",
47.26945323,-122.233261,"32",Y,,,"1",
47.26925218,-122.23323902,"32",Y,,,"1",
47.26906229,-122.23322896,"32",Y,,,"1",
47.26886909,-122.23323466,"32",Y,,,"1",
47.26867653,-122.23323945,"32",Y,,,"1",
47.26847938,-122.23324212,"32",Y,,,"1",
47.26538744,-122.24974383,"31",Y,Y,,"2",
47.26071933,-122.24684075,"31",Y,Y,,"2",
47.26073529,-122.24710525,"31",Y,Y,,"2",
47.26078939,-122.24739907,"31",Y,Y,,"2",
47.26079275,-122.24764436,"31",Y,Y,,"2",
47.26080834,-122.24793714,"31",Y,Y,,"2",
47.26079232,-122.24819135,"31",Y,Y,,"2",
47.27881162,-122.257443,"31",Y,Y,,"2",
47.2788124,-122.25712977,"31",Y,Y,,"2",
47.27888518,-122.2564053,"31",Y,Y,,"2",
47.27888345,-122.2567272,"31",Y,Y,,"2",
47.2786195,-122.25677029,"31",Y,Y,,"2",
47.27862093,-122.25644849,"31",Y,Y,,"2",
47.27806602,-122.2564631,"31",Y,Y,,"2",
47.27807053,-122.25672953,"31",Y,Y,,"2",
47.27813713,-122.25743588,"31",Y,Y,,"2",
47.2785457,-122.2557616,"31",Y,Y,,"2",
47.2789385,-122.25564591,"31",Y,Y,,"2",
47.27880327,-122.25569534,"31",Y,Y,,"2",
47.27867188,-122.25573756,"31",Y,Y,,"2",
47.2789245,-122.25491709,"31",Y,Y,,"2",
47.2789212,-122.25523975,"31",Y,Y,,"2",
47.27864417,-122.25523781,"31",Y,Y,,"2",
47.27864794,-122.2549147,"31",Y,Y,,"2",
47.27882362,-122.25460974,"31",Y,Y,,"2",
47.27882888,-122.25438184,"31",Y,Y,,"2",
47.27884416,-122.25418683,"31",Y,Y,,"2",
47.27890521,-122.2538231,"31",Y,Y,,"2",
47.27890776,-122.25351837,"31",Y,Y,,"2",
47.27892481,-122.25286028,"31",Y,Y,,"2",
47.27895209,-122.25262224,"32",Y,,,"1",
47.27862419,-122.25238988,"31",Y,Y,,"2",
47.27837399,-122.25255465,"31",Y,Y,,"2",
47.27809428,-122.25283917,"31",Y,Y,,"2",
47.27826345,-122.25311004,"31",Y,Y,,"2",
47.27784654,-122.25295257,"31",Y,Y,,"2",
47.27794978,-122.25329366,"31",Y,Y,,"2",
