Unnamed: 0,ADDR_FULL,ZIP5,PLUS4,CTYNAME,POSTALCTYNAME,LAT,LON,APPRLNDVAL,APPR_IMPR,TAX_LNDVAL,TAX_IMPR,is_threatened
20530,3615 ORCHARD ST SE,98092,7386.0,AUBURN,AUBURN,47.27573,-122.14601,86000.0,242000.0,86000.0,242000.0,0
20531,6302 37TH ST SE,98092,9483.0,AUBURN,AUBURN,47.27572,-122.14578,86000.0,157000.0,86000.0,157000.0,0
20532,6310 37TH ST SE,98092,9483.0,AUBURN,AUBURN,47.27572,-122.14543,86000.0,201000.0,86000.0,201000.0,0
20533,6316 37TH ST SE,98092,9483.0,AUBURN,AUBURN,47.27569,-122.14499,86000.0,220000.0,86000.0,220000.0,0
20534,6317 37TH ST SE,98092,9486.0,AUBURN,AUBURN,47.27609,-122.14459,86000.0,270000.0,86000.0,270000.0,0
20535,6315 37TH ST SE,98092,9483.0,AUBURN,AUBURN,47.27609,-122.14493,86000.0,226000.0,86000.0,226000.0,0
20536,6313 37TH PL SE,98092,9438.0,AUBURN,AUBURN,47.27632,-122.14468,86000.0,226000.0,86000.0,226000.0,0
20537,6311 37TH PL SE,98092,9438.0,AUBURN,AUBURN,47.2765,-122.14464,86000.0,245000.0,86000.0,245000.0,0
20538,6309 37TH PL SE,98092,9438.0,AUBURN,AUBURN,47.27668,-122.14491,86000.0,332000.0,86000.0,332000.0,0
20539,6307 37TH PL SE,98092,9438.0,AUBURN,AUBURN,47.27668,-122.14523,86000.0,245000.0,86000.0,245000.0,0
20540,6305 37TH PL SE,98092,9438.0,AUBURN,AUBURN,47.27653,-122.14546,86000.0,247000.0,86000.0,247000.0,0
20541,6303 37TH PL SE,98092,9438.0,AUBURN,AUBURN,47.27634,-122.14555,86000.0,168000.0,86000.0,168000.0,0
20542,6301 37TH PL SE,98092,9438.0,AUBURN,AUBURN,47.27615,-122.14552,86000.0,190000.0,86000.0,190000.0,0
20543,3614 ORCHARD ST SE,98092,7385.0,AUBURN,AUBURN,47.27618,-122.14591,86000.0,163000.0,86000.0,163000.0,0
20544,3608 ORCHARD ST SE,98092,7385.0,AUBURN,AUBURN,47.27632,-122.14615,86000.0,199000.0,86000.0,199000.0,0
20545,3602 ORCHARD ST SE,98092,7385.0,AUBURN,AUBURN,47.27649,-122.14634,86000.0,190000.0,86000.0,190000.0,0
20546,6210 36TH ST SE,98092,7393.0,AUBURN,AUBURN,47.27665,-122.14603,86000.0,196000.0,86000.0,196000.0,0
20547,6218 36TH ST SE,98092,7393.0,AUBURN,AUBURN,47.27681,-122.14572,86000.0,213000.0,86000.0,213000.0,0
20548,6302 36TH ST SE,98092,7366.0,AUBURN,AUBURN,47.27695,-122.14547,86000.0,253000.0,86000.0,253000.0,0
20549,6308 36TH ST SE,98092,7366.0,AUBURN,AUBURN,47.27695,-122.14516,86000.0,166000.0,86000.0,166000.0,0
20550,6314 36TH ST SE,98092,7366.0,AUBURN,AUBURN,47.27693,-122.14483,86000.0,278000.0,86000.0,278000.0,0
20551,6320 36TH ST SE,98092,7366.0,AUBURN,AUBURN,47.2771,-122.14467,86000.0,189000.0,86000.0,189000.0,0
20552,6319 36TH ST SE,98092,7367.0,AUBURN,AUBURN,47.27738,-122.14463,86000.0,276000.0,86000.0,276000.0,0
20553,6313 36TH ST SE,98092,7367.0,AUBURN,AUBURN,47.27744,-122.14495,86000.0,201000.0,86000.0,201000.0,0
20554,6307 36TH ST SE,98092,7367.0,AUBURN,AUBURN,47.27741,-122.14531,86000.0,227000.0,86000.0,227000.0,0
20555,6301 36TH ST SE,98092,7367.0,AUBURN,AUBURN,47.27738,-122.14563,86000.0,316000.0,86000.0,316000.0,0
20556,6225 36TH ST SE,98092,7394.0,AUBURN,AUBURN,47.27725,-122.14593,86000.0,228000.0,86000.0,228000.0,0
20557,6217 36TH ST SE,98092,7394.0,AUBURN,AUBURN,47.27711,-122.14616,86000.0,196000.0,86000.0,196000.0,0
20558,6209 36TH ST SE,98092,7394.0,AUBURN,AUBURN,47.27695,-122.1464,86000.0,226000.0,86000.0,226000.0,0
20559,3538 ORCHARD ST SE,98092,7389.0,AUBURN,AUBURN,47.27676,-122.14666,86000.0,182000.0,86000.0,182000.0,0
20560,3532 ORCHARD ST SE,98092,7389.0,AUBURN,AUBURN,47.27691,-122.14689,86000.0,176000.0,86000.0,176000.0,0
20561,3528 ORCHARD ST SE,98092,7389.0,AUBURN,AUBURN,47.27705,-122.14712,86000.0,182000.0,86000.0,182000.0,0
20562,3514 ORCHARD ST SE,98092,7389.0,AUBURN,AUBURN,47.27721,-122.14728,86000.0,303000.0,86000.0,303000.0,0
20563,6202 35TH WAY SE,98092,7362.0,AUBURN,AUBURN,47.27744,-122.14718,86000.0,222000.0,86000.0,222000.0,0
20564,6208 35TH WAY SE,98092,7362.0,AUBURN,AUBURN,47.27735,-122.14687,86000.0,228000.0,86000.0,228000.0,0
20565,6212 35TH WAY SE,98092,7362.0,AUBURN,AUBURN,47.27727,-122.1466,86000.0,229000.0,86000.0,229000.0,0
20566,6218 35TH WAY SE,98092,7362.0,AUBURN,AUBURN,47.27736,-122.14629,86000.0,200000.0,86000.0,200000.0,0
20567,6226 35TH WAY SE,98092,7362.0,AUBURN,AUBURN,47.27752,-122.14605,86000.0,171000.0,86000.0,171000.0,0
20568,6232 35TH WAY SE,98092,7362.0,AUBURN,AUBURN,47.27765,-122.14581,86000.0,199000.0,86000.0,199000.0,0
20569,6302 35TH WAY SE,98092,7364.0,AUBURN,AUBURN,47.27773,-122.14555,86000.0,182000.0,86000.0,182000.0,0
20570,6310 35TH WAY SE,98092,7364.0,AUBURN,AUBURN,47.27771,-122.14524,86000.0,215000.0,86000.0,215000.0,0
20571,6314 35TH WAY SE,98092,7364.0,AUBURN,AUBURN,47.2777,-122.14494,86000.0,247000.0,86000.0,247000.0,0
20572,6318 35TH WAY SE,98092,7364.0,AUBURN,AUBURN,47.2778,-122.14469,86000.0,209000.0,86000.0,209000.0,0
20573,6317 35TH WAY SE,98092,7365.0,AUBURN,AUBURN,47.27802,-122.14461,86000.0,195000.0,66000.0,141000.0,0
20574,6313 35TH WAY SE,98092,7365.0,AUBURN,AUBURN,47.27816,-122.14485,86000.0,200000.0,86000.0,200000.0,0
20575,6309 35TH WAY SE,98092,7365.0,AUBURN,AUBURN,47.27814,-122.14516,86000.0,201000.0,86000.0,201000.0,0
20576,6301 35TH WAY SE,98092,7365.0,AUBURN,AUBURN,47.27814,-122.14546,86000.0,171000.0,86000.0,171000.0,0
20577,6233 35TH WAY SE,98092,7363.0,AUBURN,AUBURN,47.2781,-122.14578,86000.0,155000.0,86000.0,155000.0,0
20578,6229 35TH WAY SE,98092,7363.0,AUBURN,AUBURN,47.27815,-122.14605,86000.0,210000.0,86000.0,210000.0,0
20579,6225 35TH WAY SE,98092,7363.0,AUBURN,AUBURN,47.27816,-122.14639,86000.0,213000.0,86000.0,213000.0,0
20580,6221 35TH WAY SE,98092,7363.0,AUBURN,AUBURN,47.27802,-122.14654,86000.0,178000.0,86000.0,178000.0,0
20581,6211 35TH WAY SE,98092,7363.0,AUBURN,AUBURN,47.27776,-122.1466,86000.0,173000.0,86000.0,173000.0,0
20582,6201 35TH WAY SE,98092,7363.0,AUBURN,AUBURN,47.27778,-122.14686,86000.0,189000.0,86000.0,189000.0,0
20583,3408 ORCHARD ST SE,98092,7368.0,AUBURN,AUBURN,47.27798,-122.14692,86000.0,226000.0,86000.0,226000.0,0
20584,3402 ORCHARD ST SE,98092,7368.0,AUBURN,AUBURN,47.2782,-122.14692,86000.0,220000.0,86000.0,220000.0,0
20585,3401 ORCHARD ST SE,98092,7368.0,AUBURN,AUBURN,47.2782,-122.14762,86000.0,174000.0,86000.0,174000.0,0
20586,6115 35TH WAY SE,98092,7361.0,AUBURN,AUBURN,47.27796,-122.14757,86000.0,155000.0,86000.0,155000.0,0
20587,6109 35TH WAY SE,98092,7361.0,AUBURN,AUBURN,47.27802,-122.14787,86000.0,116000.0,86000.0,116000.0,0
20588,6107 35TH WAY SE,98092,7361.0,AUBURN,AUBURN,47.27814,-122.14809,86000.0,201000.0,86000.0,201000.0,0
20589,6105 35TH WAY SE,98092,7361.0,AUBURN,AUBURN,47.27814,-122.14838,86000.0,188000.0,86000.0,188000.0,0
20590,6101 35TH WAY SE,98092,7361.0,AUBURN,AUBURN,47.27798,-122.14857,86000.0,210000.0,86000.0,210000.0,0
20591,6027 35TH PL SE,98092,7359.0,AUBURN,AUBURN,47.2779,-122.14891,86000.0,200000.0,86000.0,200000.0,0
20592,6025 35TH PL SE,98092,7359.0,AUBURN,AUBURN,47.27813,-122.14892,86000.0,168000.0,86000.0,168000.0,0
20593,6021 35TH PL SE,98092,7359.0,AUBURN,AUBURN,47.27819,-122.14926,86000.0,161000.0,86000.0,161000.0,0
20594,6017 35TH PL SE,98092,7359.0,AUBURN,AUBURN,47.27814,-122.14952,86000.0,160000.0,86000.0,160000.0,0
20595,6013 35TH PL SE,98092,7359.0,AUBURN,AUBURN,47.27796,-122.14961,86000.0,178000.0,86000.0,178000.0,0
20596,6009 35TH PL SE,98092,7359.0,AUBURN,AUBURN,47.27771,-122.1496,86000.0,210000.0,86000.0,210000.0,0
20597,6005 35TH PL SE,98092,7359.0,AUBURN,AUBURN,47.27756,-122.14941,86000.0,249000.0,86000.0,249000.0,0
20598,6001 35TH WAY SE,98092,7384.0,AUBURN,AUBURN,47.2773,-122.1497,86000.0,194000.0,86000.0,194000.0,0
20599,5929 35TH WAY SE,98092,7372.0,AUBURN,AUBURN,47.27712,-122.14989,86000.0,182000.0,86000.0,182000.0,0
20600,5915 35TH WAY SE,98092,7372.0,AUBURN,AUBURN,47.27699,-122.15024,86000.0,215000.0,86000.0,215000.0,0
20601,5905 35TH WAY SE,98092,7372.0,AUBURN,AUBURN,47.27725,-122.15033,86000.0,203000.0,86000.0,203000.0,0
20602,5901 35TH WAY SE,98092,7372.0,AUBURN,AUBURN,47.27727,-122.15068,86000.0,226000.0,86000.0,226000.0,0
20603,5825 35TH WAY SE,98092,7379.0,AUBURN,AUBURN,47.27724,-122.151,86000.0,182000.0,86000.0,182000.0,0
20604,5819 35TH WAY SE,98092,7379.0,AUBURN,AUBURN,47.27726,-122.15131,86000.0,196000.0,86000.0,196000.0,0
20605,5811 35TH WAY SE,98092,7379.0,AUBURN,AUBURN,47.27729,-122.15164,86000.0,168000.0,86000.0,168000.0,0
20606,1982 S 299TH PL,98003,4257.0,FEDERAL WAY,FEDERAL WAY,47.3342,-122.30827,81000.0,202000.0,81000.0,202000.0,0
20607,1974 S 299TH PL,98003,4257.0,FEDERAL WAY,FEDERAL WAY,47.33419,-122.30859,85000.0,249000.0,85000.0,249000.0,0
20608,1950 S 299TH PL,98003,4257.0,FEDERAL WAY,FEDERAL WAY,47.33394,-122.30964,85000.0,277000.0,85000.0,277000.0,0
20609,1951 S 299TH PL,98003,4257.0,FEDERAL WAY,FEDERAL WAY,47.33368,-122.30967,95000.0,28000.0,95000.0,28000.0,0
20610,1955 S 299TH PL,98003,4257.0,FEDERAL WAY,FEDERAL WAY,47.33367,-122.30927,85000.0,204000.0,85000.0,204000.0,0
20611,1963 S 299TH PL,98003,4257.0,FEDERAL WAY,FEDERAL WAY,47.33371,-122.30898,85000.0,221000.0,85000.0,221000.0,0
20612,1969 S 299TH PL,98003,4257.0,FEDERAL WAY,FEDERAL WAY,47.33371,-122.30872,85000.0,222000.0,85000.0,222000.0,0
20613,29903 20TH AVE S,98003,4243.0,FEDERAL WAY,FEDERAL WAY,47.33382,-122.30837,85000.0,227000.0,85000.0,227000.0,0
20614,29909 20TH AVE S,98003,4243.0,FEDERAL WAY,FEDERAL WAY,47.33365,-122.30836,85000.0,228000.0,85000.0,228000.0,0
20615,29603 18TH AVE S,98003,4279.0,FEDERAL WAY,FEDERAL WAY,47.33678,-122.31125,109000.0,273000.0,109000.0,273000.0,0
20616,29609 18TH AVE S,98003,4279.0,FEDERAL WAY,FEDERAL WAY,47.33662,-122.31111,95000.0,87000.0,95000.0,87000.0,0
20617,29615 18TH AVE S,98003,4279.0,FEDERAL WAY,FEDERAL WAY,47.33643,-122.31117,91000.0,119000.0,91000.0,119000.0,0
20618,29621 18TH AVE S,98003,4279.0,FEDERAL WAY,FEDERAL WAY,47.33626,-122.3112,88000.0,144000.0,88000.0,144000.0,0
20619,29627 18TH AVE S,98003,4279.0,FEDERAL WAY,FEDERAL WAY,47.3361,-122.31123,85000.0,144000.0,85000.0,144000.0,0
20620,29633 18TH AVE S,98003,4279.0,FEDERAL WAY,FEDERAL WAY,47.33593,-122.31125,81000.0,124000.0,81000.0,124000.0,0
20621,29637 18TH AVE S,98003,4279.0,FEDERAL WAY,FEDERAL WAY,47.33577,-122.31129,85000.0,91000.0,85000.0,91000.0,0
20622,1825 S 296TH ST,98003,3847.0,FEDERAL WAY,FEDERAL WAY,47.33663,-122.30949,98000.0,106000.0,98000.0,106000.0,0
20623,29604 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33661,-122.31031,112000.0,191000.0,112000.0,191000.0,0
20624,29612 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33635,-122.31034,137000.0,48000.0,137000.0,48000.0,0
20625,29624 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33611,-122.31051,85000.0,347000.0,85000.0,347000.0,0
20626,29620 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33613,-122.31007,88000.0,450000.0,88000.0,450000.0,0
20627,29618 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33614,-122.30961,98000.0,370000.0,98000.0,370000.0,0
20628,29632 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33586,-122.31059,137000.0,35000.0,137000.0,35000.0,0
20629,29644 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33568,-122.31072,138000.0,224000.0,138000.0,224000.0,0
20630,29652 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33545,-122.31007,118000.0,286000.0,118000.0,286000.0,0
20631,29650 18TH AVE S,98003,4201.0,FEDERAL WAY,FEDERAL WAY,47.33542,-122.31088,105000.0,185000.0,105000.0,185000.0,0
20632,29808 18TH AVE S,98003,4202.0,FEDERAL WAY,FEDERAL WAY,47.33517,-122.31086,140000.0,492000.0,140000.0,492000.0,0
20633,29810 18TH AVE S,98003,4202.0,FEDERAL WAY,FEDERAL WAY,47.33491,-122.31089,98000.0,191000.0,98000.0,191000.0,0
20634,29830 18TH AVE S,98003,4202.0,FEDERAL WAY,FEDERAL WAY,47.33442,-122.3101,115000.0,479000.0,115000.0,479000.0,0
20635,29826 18TH AVE S,98003,4202.0,FEDERAL WAY,FEDERAL WAY,47.33449,-122.31107,85000.0,453000.0,85000.0,453000.0,0
20636,29828 18TH AVE S,98003,4202.0,FEDERAL WAY,FEDERAL WAY,47.33449,-122.3105,95000.0,372000.0,95000.0,372000.0,0
20637,29850 18TH AVE S,98003,4202.0,FEDERAL WAY,FEDERAL WAY,47.33393,-122.3109,147000.0,264000.0,147000.0,264000.0,0
20638,29854 18TH AVE S,98003,4202.0,FEDERAL WAY,FEDERAL WAY,47.33366,-122.31088,137000.0,137000.0,137000.0,137000.0,0
20639,29918 PACIFIC HWY S,98003,4234.0,FEDERAL WAY,FEDERAL WAY,47.33369,-122.31159,141200.0,92000.0,141200.0,92000.0,0
20640,29848 18TH AVE S,98003,4202.0,FEDERAL WAY,FEDERAL WAY,47.33364,-122.31004,101000.0,206000.0,101000.0,206000.0,0
20641,1966 S 299TH PL,98003,4257.0,FEDERAL WAY,FEDERAL WAY,47.33412,-122.30891,133000.0,155000.0,133000.0,155000.0,0
20642,29817 20TH AVE S,98003,4204.0,FEDERAL WAY,FEDERAL WAY,47.33438,-122.3089,91000.0,219000.0,91000.0,219000.0,0
20643,29819 20TH AVE S,98003,4204.0,FEDERAL WAY,FEDERAL WAY,47.33441,-122.30837,95000.0,176000.0,95000.0,176000.0,0
20644,29815 20TH AVE S,98003,4204.0,FEDERAL WAY,FEDERAL WAY,47.33439,-122.3092,112000.0,206000.0,112000.0,206000.0,0
20645,29813 20TH AVE S,98003,4204.0,FEDERAL WAY,FEDERAL WAY,47.33473,-122.30932,105000.0,282000.0,105000.0,282000.0,0
20646,29811 20TH AVE S,98003,4204.0,FEDERAL WAY,FEDERAL WAY,47.33468,-122.30867,131000.0,276000.0,131000.0,276000.0,0
20647,29803 20TH AVE S,98003,4204.0,FEDERAL WAY,FEDERAL WAY,47.33492,-122.30897,95000.0,319000.0,95000.0,319000.0,0
20648,29805 20TH AVE S,98003,4204.0,FEDERAL WAY,FEDERAL WAY,47.33493,-122.30841,98000.0,373000.0,98000.0,373000.0,0
20649,29807 20TH AVE S,98003,4204.0,FEDERAL WAY,FEDERAL WAY,47.33491,-122.30935,98000.0,444000.0,98000.0,444000.0,0
20650,29663 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33515,-122.30839,98000.0,175000.0,98000.0,175000.0,0
20651,29669 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33522,-122.30883,98000.0,231000.0,98000.0,231000.0,0
20652,29671 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33515,-122.30939,91000.0,225000.0,91000.0,225000.0,0
20653,1912 S 297TH PL,98003,4214.0,FEDERAL WAY,FEDERAL WAY,47.33552,-122.30907,136000.0,193000.0,136000.0,193000.0,0
20654,29653 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33544,-122.30828,91000.0,208000.0,91000.0,208000.0,0
20655,1918 S 297TH PL,98003,4214.0,FEDERAL WAY,FEDERAL WAY,47.33547,-122.3088,98000.0,270000.0,98000.0,270000.0,0
20656,29643 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33565,-122.30828,91000.0,169000.0,91000.0,169000.0,0
20657,29633 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.3359,-122.30855,138000.0,188000.0,138000.0,188000.0,0
20658,29621 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33614,-122.30915,95000.0,241000.0,95000.0,241000.0,0
20659,29617 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33616,-122.30833,85000.0,232000.0,85000.0,232000.0,0
20660,29619 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33617,-122.30876,85000.0,216000.0,85000.0,216000.0,0
20661,1905 S 296TH ST,98003,3848.0,FEDERAL WAY,FEDERAL WAY,47.33639,-122.30918,122000.0,227000.0,122000.0,227000.0,0
20662,1913 S 296TH ST,98003,3848.0,FEDERAL WAY,FEDERAL WAY,47.33665,-122.30869,122000.0,180000.0,122000.0,180000.0,0
20663,1925 S 296TH ST,98003,3848.0,FEDERAL WAY,FEDERAL WAY,47.33663,-122.30832,88000.0,194000.0,88000.0,194000.0,0
20664,29613 20TH AVE S,98003,4241.0,FEDERAL WAY,FEDERAL WAY,47.33639,-122.30832,91000.0,238000.0,91000.0,238000.0,0
20665,28807 44TH AVE S,98001,2623.0,,AUBURN,47.34316,-122.27853,74000.0,333000.0,74000.0,333000.0,0
20666,28806 44TH AVE S,98001,2623.0,,AUBURN,47.34316,-122.27834,74000.0,346000.0,74000.0,346000.0,0
20667,28810 44TH AVE S,98001,2623.0,,AUBURN,47.34314,-122.27814,74000.0,371000.0,74000.0,371000.0,0
20668,28814 44TH AVE S,98001,2623.0,,AUBURN,47.34295,-122.27817,79000.0,339000.0,79000.0,339000.0,0
20669,28818 44TH AVE S,98001,2623.0,,AUBURN,47.34281,-122.27819,79000.0,371000.0,79000.0,371000.0,0
20670,28822 44TH AVE S,98001,2623.0,,AUBURN,47.34269,-122.27822,79000.0,381000.0,79000.0,381000.0,0
20671,28900 44TH AVE S,98001,2631.0,,AUBURN,47.34257,-122.27822,79000.0,391000.0,79000.0,391000.0,0
20672,28906 44TH AVE S,98001,2631.0,,AUBURN,47.34243,-122.2782,79000.0,373000.0,79000.0,373000.0,0
20673,28912 44TH AVE S,98001,2631.0,,AUBURN,47.34231,-122.27821,79000.0,377000.0,79000.0,377000.0,0
20674,28918 44TH AVE S,98001,2631.0,,AUBURN,47.34218,-122.27823,79000.0,362000.0,79000.0,362000.0,0
20675,4325 S 289TH PL,98001,2830.0,,AUBURN,47.3421,-122.2786,79000.0,389000.0,79000.0,389000.0,0
20676,1012 MCKINLEY ST,98022,2126.0,ENUMCLAW,ENUMCLAW,47.1996,-122.00416,118000.0,223000.0,118000.0,223000.0,0
20677,1024 MCKINLEY ST,98022,2126.0,ENUMCLAW,ENUMCLAW,47.19983,-122.00427,121000.0,257000.0,121000.0,257000.0,0
20678,1048 MCKINLEY ST,98022,2109.0,ENUMCLAW,ENUMCLAW,47.20016,-122.00419,118000.0,216000.0,118000.0,216000.0,0
20679,1072 MCKINLEY ST,98022,2109.0,ENUMCLAW,ENUMCLAW,47.20042,-122.00419,118000.0,303000.0,118000.0,303000.0,0
20680,3075 OLYMPIC PL,98022,2308.0,ENUMCLAW,ENUMCLAW,47.21176,-122.00732,104000.0,299000.0,104000.0,299000.0,0
20681,3039 OLYMPIC PL,98022,2308.0,ENUMCLAW,ENUMCLAW,47.21144,-122.00733,104000.0,286000.0,104000.0,286000.0,0
20682,3001 OLYMPIC PL,98022,2308.0,ENUMCLAW,ENUMCLAW,47.21116,-122.00734,104000.0,294000.0,104000.0,294000.0,0
20683,2971 OLYMPIC PL,98022,2310.0,ENUMCLAW,ENUMCLAW,47.21088,-122.00736,104000.0,228000.0,104000.0,228000.0,0
20684,2943 OLYMPIC PL,98022,2310.0,ENUMCLAW,ENUMCLAW,47.21064,-122.00737,104000.0,177000.0,104000.0,177000.0,0
20685,2915 KIBLER AVE,98022,2317.0,ENUMCLAW,ENUMCLAW,47.21036,-122.00724,104000.0,370000.0,104000.0,370000.0,0
20686,3074 OLYMPIC PL,98022,2307.0,ENUMCLAW,ENUMCLAW,47.21178,-122.00795,104000.0,344000.0,104000.0,344000.0,0
20687,3038 OLYMPIC PL,98022,2307.0,ENUMCLAW,ENUMCLAW,47.21138,-122.00796,104000.0,270000.0,104000.0,270000.0,0
20688,3000 OLYMPIC PL,98022,2307.0,ENUMCLAW,ENUMCLAW,47.21114,-122.00795,104000.0,237000.0,104000.0,237000.0,0
20689,2970 OLYMPIC PL,98022,2309.0,ENUMCLAW,ENUMCLAW,47.21087,-122.00796,104000.0,183000.0,104000.0,183000.0,0
20690,2942 OLYMPIC PL,98022,2309.0,ENUMCLAW,ENUMCLAW,47.21064,-122.00794,104000.0,237000.0,104000.0,237000.0,0
20691,2914 OLYMPIC PL,98022,2309.0,ENUMCLAW,ENUMCLAW,47.21042,-122.00797,104000.0,347000.0,104000.0,347000.0,0
20692,1259 PIONEER ST,98022,2618.0,ENUMCLAW,ENUMCLAW,47.20284,-121.99727,91000.0,97000.0,91000.0,97000.0,0
20693,1253 PIONEER ST,98022,2618.0,ENUMCLAW,ENUMCLAW,47.20273,-121.99727,91000.0,193000.0,91000.0,193000.0,0
20694,1243 PIONEER ST,98022,2618.0,ENUMCLAW,ENUMCLAW,47.20258,-121.99728,94000.0,133000.0,94000.0,133000.0,0
20695,1233 PIONEER ST,98022,2618.0,ENUMCLAW,ENUMCLAW,47.20244,-121.99727,94000.0,203000.0,94000.0,203000.0,0
20696,1221 PIONEER ST,98022,2618.0,ENUMCLAW,ENUMCLAW,47.2023,-121.99728,94000.0,106000.0,94000.0,106000.0,0
20697,1209 PIONEER ST,98022,2618.0,ENUMCLAW,ENUMCLAW,47.20217,-121.99727,94000.0,111000.0,94000.0,111000.0,0
20698,1201 PIONEER ST,98022,2618.0,ENUMCLAW,ENUMCLAW,47.20203,-121.99728,94000.0,146000.0,94000.0,146000.0,0
20699,1181 PIONEER ST,98022,2620.0,ENUMCLAW,ENUMCLAW,47.2019,-121.99728,94000.0,223000.0,94000.0,223000.0,0
20700,1260 LAFROMBOISE ST,98022,2626.0,ENUMCLAW,ENUMCLAW,47.20277,-121.99643,97000.0,244000.0,97000.0,244000.0,0
20701,2126 ELMONT AVE,98022,2815.0,ENUMCLAW,ENUMCLAW,47.20281,-121.99672,84000.0,79000.0,84000.0,79000.0,0
20702,1234 LAFROMBOISE ST,98022,2626.0,ENUMCLAW,ENUMCLAW,47.20257,-121.9967,104000.0,114000.0,104000.0,114000.0,0
20703,1226 LAFROMBOISE ST,98022,2626.0,ENUMCLAW,ENUMCLAW,47.20234,-121.9965,104000.0,281000.0,104000.0,281000.0,0
20704,1214 LAFROMBOISE ST,98022,2626.0,ENUMCLAW,ENUMCLAW,47.20218,-121.99649,94000.0,216000.0,94000.0,216000.0,0
20705,1204 LAFROMBOISE ST,98022,2626.0,ENUMCLAW,ENUMCLAW,47.20205,-121.99641,94000.0,172000.0,94000.0,172000.0,0
20706,1186 LAFROMBOISE ST,98022,2628.0,ENUMCLAW,ENUMCLAW,47.20189,-121.99641,94000.0,223000.0,94000.0,223000.0,0
20707,1259 LAFROMBOISE ST,98022,2627.0,ENUMCLAW,ENUMCLAW,47.20279,-121.99594,115000.0,295000.0,115000.0,295000.0,0
20708,2019 EDITH AVE,98022,2630.0,ENUMCLAW,ENUMCLAW,47.20276,-121.99532,102000.0,202000.0,102000.0,202000.0,0
20709,1302 MARION ST,98022,2623.0,ENUMCLAW,ENUMCLAW,47.20289,-121.99481,114000.0,274000.0,114000.0,274000.0,0
20710,1268 DIVISION ST,98022,2631.0,ENUMCLAW,ENUMCLAW,47.20248,-121.99496,89000.0,192000.0,89000.0,192000.0,0
20711,2021 EDITH AVE,98022,2630.0,ENUMCLAW,ENUMCLAW,47.20248,-121.9955,89000.0,66000.0,89000.0,66000.0,0
20712,1231 LAFROMBOISE ST,98022,2627.0,ENUMCLAW,ENUMCLAW,47.20249,-121.99594,91000.0,132000.0,91000.0,132000.0,0
20713,1223 LAFROMBOISE ST,98022,2627.0,ENUMCLAW,ENUMCLAW,47.20234,-121.99589,88000.0,149000.0,88000.0,149000.0,0
20714,1215 LAFROMBOISE ST,98022,2627.0,ENUMCLAW,ENUMCLAW,47.20214,-121.9959,96000.0,170000.0,96000.0,170000.0,0
20715,1189 LAFROMBOISE ST,98022,2644.0,ENUMCLAW,ENUMCLAW,47.20194,-121.9959,96000.0,150000.0,96000.0,150000.0,0
20716,29588 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.33737,-122.25537,79000.0,354000.0,79000.0,354000.0,0
20717,29576 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.33759,-122.25549,79000.0,333000.0,79000.0,333000.0,0
20718,29582 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.33746,-122.25554,79000.0,308000.0,79000.0,308000.0,0
20719,29570 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.3375,-122.25586,79000.0,291000.0,79000.0,291000.0,0
20720,29550 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.33741,-122.25615,79000.0,285000.0,79000.0,285000.0,0
20721,29542 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.33754,-122.25617,79000.0,291000.0,79000.0,291000.0,0
20722,29536 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.33764,-122.25618,79000.0,286000.0,79000.0,286000.0,0
20723,29530 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.33775,-122.25616,79000.0,288000.0,79000.0,288000.0,0
20724,29524 63RD CT S,98001,1203.0,AUBURN,AUBURN,47.33786,-122.25615,79000.0,326000.0,79000.0,326000.0,0
